deviceVendor,deviceProduct,deviceVersion,signatureId,severity,name,start,rt,msg,shost,smac,dhost,dmac,suser,suid,externalId,cs1Label,cs1
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:5138,3,A directory service object was undeleted.,2022-09-26T08:08:54.255000Z,1664179734.255,A directory service object was undeleted.,DESKTOP-E2IP7AWKMZIE,80:9B:20:3f:15:99,uraquelle-pc,34:F3:9A:50:7b:3c,URaquelle,,5138,payload,
Microsoft,Windows Server 2008 R2,1.0,Microsoft-Windows-Security-Auditing:5144,3,A network share object was deleted.,2022-09-26T08:09:36.340000Z,1664179776.34,A network share object was deleted.,LAPTOP-T90C3HBY,00:22:FA:eb:ac:6d,akaraya-pc,84:FD:D1:5e:b3:9b,AKaraya,,5144,payload,
Microsoft,Windows Server 2008,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:10:18.425000Z,1664179818.425,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,arearabetsoe06-pc,00:E0:4C:87:58:93,w2016r2001-srv,7C:67:A2:1c:98:94,arearabetsoe06-pc$,20D1A09,4624,payload,
Microsoft,Windows Server 2008,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:10:19.425000Z,1664179819.425,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,arearabetsoe06-pc,00:E0:4C:87:58:93,w2016r2001-srv,7C:67:A2:1c:98:94,ARearabetsoe,20D1A09,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4965,5,IPsec received a packet from a remote computer with an incorrect Security Parameter Index (SPI). This is usually caused by malfunctioning hardware that is corrupting packets. If these errors persist - verify that the packets sent from the remote computer are the same as those received by this computer. This error may also indicate interoperability problems with other IPsec implementations. In that case - if connectivity is not impeded - then these events can be ignored.,2022-09-26T08:11:00.510000Z,1664179860.51,IPsec received a packet from a remote computer with an incorrect Security Parameter Index (SPI). This is usually caused by malfunctioning hardware that is corrupting packets. If these errors persist - verify that the packets sent from the remote computer are the same as those received by this computer. This error may also indicate interoperability problems with other IPsec implementations. In that case - if connectivity is not impeded - then these events can be ignored.,RHEL-HT4EG6UBV7X,00:15:00:5e:81:f1,w2019r2005-srv,90:61:AE:bc:62:8f,MCrofoot,,4965,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4647,3,User initiated logoff.,2022-09-26T08:11:42.595000Z,1664179902.595,This event is generated when a logoff is initiated but the token reference count is not zero and the logon session cannot be destroyed.  No further user-initiated activity can occur. This event can be interpreted as a logoff event.,zponnusamy03-pc,BC:17:B8:fe:6a:b6,w2016r2001-srv,00:16:6F:2f:4f:f5,ZPonnusamy,3D54458,4647,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4634,3,An account was logged off.,2022-09-26T08:11:43.595000Z,1664179903.595,This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.,zponnusamy03-pc,BC:17:B8:fe:6a:b6,w2016r2001-srv,00:16:6F:2f:4f:f5,ZPonnusamy,3D54458,4634,payload,
Microsoft,Windows Server 2008,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:11:44.595000Z,1664179904.595,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,UBUNTU-AQS5S4MXMN6,0C:D2:92:26:d1:fb,w2016r2001-srv,00:16:6F:2f:4f:f5,UBUNTU-AQS5S4MXMN6$,A1033F4,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:11:45.595000Z,1664179905.595,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,UBUNTU-AQS5S4MXMN6,0C:D2:92:26:d1:fb,w2016r2001-srv,00:16:6F:2f:4f:f5,ZPonnusamy,A1033F4,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4752,3,A member was removed from a security-disabled global group.,2022-09-26T08:12:24.680000Z,1664179944.68,A member was removed from a security-disabled global group.,WS-F1F81DAGLY9K,00:E0:4C:e8:c7:65,w2014r2001-srv,14:4F:8A:d9:49:b6,SAanyla,,4752,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:13:06.765000Z,1664179986.765,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,LAPTOP-OHWB2FPYNI,D8:3B:BF:60:13:a1,ineelia-pc,00:AA:01:20:1c:2f,LAPTOP-OHWB2FPYNI$,7E646B9,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:13:07.765000Z,1664179987.765,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,LAPTOP-OHWB2FPYNI,D8:3B:BF:60:13:a1,ineelia-pc,00:AA:01:20:1c:2f,INeelia,7E646B9,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:5047,3,A change has been made to IPsec settings. A Crypto Set was modified.,2022-09-26T08:13:48.850000Z,1664180028.85,A change has been made to IPsec settings. A Crypto Set was modified.,ksecondina05-pc,00:C2:C6:93:d1:7d,w2016r2005-srv,00:E0:4C:72:0b:ea,KSecondina,,5047,payload,
Microsoft,Windows Server 2008,1.0,Microsoft-Windows-Security-Auditing:5442,3,The following provider was present when the Windows Filtering Platform Base Filtering Engine started.,2022-09-26T08:14:30.935000Z,1664180070.935,The following provider was present when the Windows Filtering Platform Base Filtering Engine started.,UBUNTU-IASX3WWTLY0,00:E0:4C:1b:38:ab,btseard07-pc,98:4F:EE:9d:a6:0d,BTseard,,5442,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4749,3,A security-disabled global group was created.,2022-09-26T08:15:13.020000Z,1664180113.02,A security-disabled global group was created.,DELL-BHQRYCF2Y3G,00:22:FB:18:d7:6c,w2012r2006-srv,A0:A4:C5:ba:48:67,CRuhel,,4749,payload,
Microsoft,Windows Server 2008,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:15:55.105000Z,1664180155.105,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,DESKTOP-9OYSRMVLY0C,88:78:73:fd:b3:42,w2012r2006-srv,00:1E:67:23:c0:d1,DESKTOP-9OYSRMVLY0C$,5CDD4D4,4624,payload,
Microsoft,Windows Server 2008,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:15:56.105000Z,1664180156.105,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,DESKTOP-9OYSRMVLY0C,88:78:73:fd:b3:42,w2012r2006-srv,00:1E:67:23:c0:d1,ADeantwon,5CDD4D4,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4958,3,Windows Firewall did not apply the following rule because the rule referred to items not configured on this computer:,2022-09-26T08:16:37.190000Z,1664180197.19,Windows Firewall did not apply the following rule because the rule referred to items not configured on this computer: Rule Information: ID: %1 Name: %2 Error Information: Error: %3 Reason: %4,WIN-EDFLD9TX,00:E0:4C:0a:96:60,vmarles-pc,8C:70:5A:ab:ca:32,VMarles,,4958,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4722,3,A user account was enabled.,2022-09-26T08:17:19.275000Z,1664180239.275,A user account was enabled.,LINUX-VGYESV2BD8LS,6C:88:14:8a:75:93,svivette03-pc,00:E0:4C:a7:2e:04,SVivette,,4722,payload,
Microsoft,Windows Server 2008 R2,1.0,Microsoft-Windows-Security-Auditing:5168,3,Spn check for SMB/SMB2 failed.,2022-09-26T08:18:01.360000Z,1664180281.36,SPN check for SMB/SMB2 fails.,ACER-RK2XWTEY7L5N,A0:36:9F:1e:6a:8c,w2016r2001-srv,00:1B:77:a4:d3:c4,FDeshan,,5168,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4647,3,User initiated logoff.,2022-09-26T08:18:43.445000Z,1664180323.445,This event is generated when a logoff is initiated but the token reference count is not zero and the logon session cannot be destroyed.  No further user-initiated activity can occur. This event can be interpreted as a logoff event.,asanihya03-pc,3C:6A:A7:a1:86:30,w2019r2009-srv,00:AA:02:01:04:1a,ASanihya,EFA006D,4647,payload,
Microsoft,Windows Server 2008,1.0,Microsoft-Windows-Security-Auditing:4634,3,An account was logged off.,2022-09-26T08:18:44.445000Z,1664180324.445,This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.,asanihya03-pc,3C:6A:A7:a1:86:30,w2019r2009-srv,00:AA:02:01:04:1a,ASanihya,EFA006D,4634,payload,
Microsoft,Windows Server 2008,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:18:45.445000Z,1664180325.445,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,UBUNTU-LSGLDC9FX,B4:B6:76:4f:57:d5,w2019r2009-srv,00:AA:02:01:04:1a,UBUNTU-LSGLDC9FX$,7E3184A,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:18:46.445000Z,1664180326.445,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,UBUNTU-LSGLDC9FX,B4:B6:76:4f:57:d5,w2019r2009-srv,00:AA:02:01:04:1a,ASanihya,7E3184A,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4800,3,The workstation was locked.,2022-09-26T08:19:25.530000Z,1664180365.53,The workstation was locked.,MARVIN-7JTDT7OP0SZ,F4:06:69:9a:e6:66,w2012r2010-srv,C8:B2:9B:16:b1:ae,DLaurelee,368CB55,4800,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:20:07.615000Z,1664180407.615,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,HP-B8KO6QY950,DC:FB:48:53:4f:84,hnjomza-pc,74:D8:3E:50:27:e7,HP-B8KO6QY950$,508FC80,4624,payload,
Microsoft,Windows Server 2008,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:20:08.615000Z,1664180408.615,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,HP-B8KO6QY950,DC:FB:48:53:4f:84,hnjomza-pc,74:D8:3E:50:27:e7,HNjomza,508FC80,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:20:49.700000Z,1664180449.7,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,SUSE-80AG2LJRVI,00:13:CE:9f:de:4f,sminde02-pc,00:15:17:e5:e1:d7,SUSE-80AG2LJRVI$,44F0A63,4624,payload,
Microsoft,Windows Server 2008,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:20:50.700000Z,1664180450.7,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,SUSE-80AG2LJRVI,00:13:CE:9f:de:4f,sminde02-pc,00:15:17:e5:e1:d7,SMinde,44F0A63,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4909,3,The local policy settings for the TBS were changed.,2022-09-26T08:21:31.785000Z,1664180491.785,The local policy settings for the TBS were changed.,MARVIN-B8F4VL401I,3C:6A:A7:4f:0d:e0,riesa-pc,90:49:FA:72:26:f2,RIesa,,4909,payload,
Microsoft,Windows 7,1.0,Microsoft-Windows-Security-Auditing:6403,3,BranchCache: The hosted cache sent an incorrectly formatted response to the client.,2022-09-26T08:22:13.870000Z,1664180533.87,BranchCache: The hosted cache sent an incorrectly formatted response to the client&apos;s message to offer it data.,UBUNTU-KBMZWNGQCZP2,00:E0:4C:ee:c7:28,jdragija08-pc,C8:F7:33:b8:f3:e9,JDragija,,6403,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4701,3,A scheduled task was disabled.,2022-09-26T08:22:55.955000Z,1664180575.955,A scheduled task was disabled.,WS-OQOPUMS2QIQ,9C:FC:E8:2d:f1:7d,w2016r2009-srv,00:E0:4C:bb:db:de,JAlphia,,4701,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:23:38.040000Z,1664180618.04,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,UBUNTU-QTXY0F7SP,00:E0:4C:ed:54:59,w2019r2006-srv,58:96:1D:75:68:69,UBUNTU-QTXY0F7SP$,60672D7,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:23:39.040000Z,1664180619.04,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,UBUNTU-QTXY0F7SP,00:E0:4C:ed:54:59,w2019r2006-srv,58:96:1D:75:68:69,DShaquana,60672D7,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:24:20.125000Z,1664180660.125,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,ddanquiel-pc,18:3D:A2:34:59:b6,ddanquiel-pc,18:3D:A2:34:59:b6,ddanquiel-pc$,DDC6C83,4624,payload,
Microsoft,Windows Server 2008,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:24:21.125000Z,1664180661.125,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,ddanquiel-pc,18:3D:A2:34:59:b6,ddanquiel-pc,18:3D:A2:34:59:b6,DDanquiel,DDC6C83,4624,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4929,3,An Active Directory replica source naming context was removed.,2022-09-26T08:25:02.210000Z,1664180702.21,An Active Directory replica source naming context was removed.,cspasoje-pc,00:E0:4C:87:26:97,w2014r2009-srv,C8:F7:33:98:b6:de,CSpasoje,,4929,payload,
Microsoft,Windows Vista,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:25:44.295000Z,1664180744.295,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,dpalladino-pc,F8:63:3F:5f:e2:5e,w2016r2001-srv,7C:67:A2:1c:98:94,dpalladino-pc$,5A5371B,4624,payload,
Microsoft,Windows Server 2008,1.0,Microsoft-Windows-Security-Auditing:4624,3,An account was successfully logged on.,2022-09-26T08:25:45.295000Z,1664180745.295,This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service - or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created - i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.,dpalladino-pc,F8:63:3F:5f:e2:5e,w2016r2001-srv,7C:67:A2:1c:98:94,DPalladino,5A5371B,4624,payload,
